Company Name,Index,CALENDAR_YEAR,CALENDAR_QTR,USD_Value,Local_Currency,VAL_UNIT,Local_Value
Texas Instruments,Operating Expense,2023,Q3,923,USD,Million,923
Texas Instruments,Operating Income,2023,Q3,1892,USD,Million,1892
Texas Instruments,Revenue,2023,Q3,4532,USD,Million,4532
Texas Instruments,Tax Expense,2023,Q3,213,USD,Million,213
Texas Instruments,Total Asset,2023,Q3,31638,USD,Million,31638
Texas Instruments,Cost of Goods Sold,2023,Q4,1646,USD,Million,1646
Texas Instruments,Operating Expense,2023,Q4,898,USD,Million,898
Texas Instruments,Operating Income,2023,Q4,1533,USD,Million,1533
Texas Instruments,Revenue,2023,Q4,4077,USD,Million,4077
Texas Instruments,Tax Expense,2023,Q4,177,USD,Million,177
Texas Instruments,Total Asset,2023,Q4,32348,USD,Million,32348
Texas Instruments,Cost of Goods Sold,2024,Q1,1566,USD,Million,1566
Texas Instruments,Operating Expense,2024,Q1,809,USD,Million,809
Texas Instruments,Operating Income,2024,Q1,1286,USD,Million,1286
Texas Instruments,Revenue,2024,Q1,3661,USD,Million,3661
Texas Instruments,Tax Expense,2024,Q1,188,USD,Million,188
Texas Instruments,Total Asset,2024,Q1,34885,USD,Million,34885
Texas Instruments,Cost of Goods Sold,2024,Q2,1611,USD,Million,1611
Texas Instruments,Operating Expense,2024,Q2,963,USD,Million,963
Texas Instruments,Operating Income,2024,Q2,1248,USD,Million,1248
Texas Instruments,Revenue,2024,Q2,3822,USD,Million,3822
Texas Instruments,Tax Expense,2024,Q2,120,USD,Million,120
Texas Instruments,Total Asset,2024,Q2,35048,USD,Million,35048
Texas Instruments,Cost of Goods Sold,2024,Q3,1677,USD,Million,1677
Texas Instruments,Operating Expense,2024,Q3,920,USD,Million,920
Texas Instruments,Operating Income,2024,Q3,1554,USD,Million,1554
Texas Instruments,Revenue,2024,Q3,4151,USD,Million,4151
Texas Instruments,Tax Expense,2024,Q3,192,USD,Million,192
Texas Instruments,Total Asset,2024,Q3,35321,USD,Million,35321
TSMC,Cost of Goods Sold,2020,Q1,4974.39,TWD,Million,149813
TSMC,Operating Expense,2020,Q1,1073.25,TWD,Million,32323.05
TSMC,Operating Income,2020,Q1,4267.43,TWD,Million,128521.64
TSMC,Revenue,2020,Q1,10313.06,TWD,Million,310597.18
TSMC,Tax Expense,2020,Q1,500.86,TWD,Million,15084.28
TSMC,Total Asset,2020,Q1,77451.52,TWD,Million,2343295.7
TSMC,Cost of Goods Sold,2020,Q2,4883.09,TWD,Million,146005.54
TSMC,Operating Expense,2020,Q2,1121.09,TWD,Million,33520.71
TSMC,Operating Income,2020,Q2,4384.4,TWD,Million,131094.54
TSMC,Revenue,2020,Q2,10391.17,TWD,Million,310698.37
TSMC,Tax Expense,2020,Q2,518.6,TWD,Million,15506.12
TSMC,Total Asset,2020,Q2,82825.89,TWD,Million,2448664.52
TSMC,Cost of Goods Sold,2020,Q3,5647.59,TWD,Million,165945.53
TSMC,Operating Expense,2020,Q3,1391.65,TWD,Million,40891.36
TSMC,Operating Income,2020,Q3,5106.53,TWD,Million,150047.35
TSMC,Revenue,2020,Q3,12130.18,TWD,Million,356426.2
TSMC,Tax Expense,2020,Q3,603.94,TWD,Million,17745.85
TSMC,Total Asset,2020,Q3,90822.3,TWD,Million,2635572.21
TSMC,Cost of Goods Sold,2020,Q4,5840.09,TWD,Million,166297
TSMC,Operating Expense,2020,Q4,1345.77,TWD,Million,38321
TSMC,Operating Income,2020,Q4,5517.81,TWD,Million,157120
TSMC,Revenue,2020,Q4,12696.47,TWD,Million,361533
TSMC,Tax Expense,2020,Q4,642.07,TWD,Million,18283
TSMC,Total Asset,2020,Q4,98266.93,TWD,Million,2760711
TSMC,Cost of Goods Sold,2021,Q1,6141.43,TWD,Million,172570.8
TSMC,Operating Expense,2021,Q1,1391.91,TWD,Million,39111.83
TSMC,Operating Income,2021,Q1,5357.34,TWD,Million,150538.19
TSMC,Revenue,2021,Q1,12897.42,TWD,Million,362410.23
TSMC,Tax Expense,2021,Q1,545.41,TWD,Million,15325.64
TSMC,Total Asset,2021,Q1,102425.67,TWD,Million,2919131.46
TSMC,Cost of Goods Sold,2021,Q2,6648.85,TWD,Million,185910.99
TSMC,Operating Expense,2021,Q2,1451.41,TWD,Million,40583.42
TSMC,Operating Income,2021,Q2,5209.59,TWD,Million,145667.2
TSMC,Revenue,2021,Q2,13309.27,TWD,Million,372145.12
TSMC,Tax Expense,2021,Q2,533.21,TWD,Million,14909.36
TSMC,Total Asset,2021,Q2,110953.01,TWD,Million,3092815.19
TSMC,Cost of Goods Sold,2021,Q3,7248.21,TWD,Million,201924.18
TSMC,Operating Expense,2021,Q3,1495.05,TWD,Million,41649.92
TSMC,Operating Income,2021,Q3,6138.29,TWD,Million,171003.55
TSMC,Revenue,2021,Q3,14884.88,TWD,Million,414670.38
TSMC,Tax Expense,2021,Q3,623.6,TWD,Million,17372.49
TSMC,Total Asset,2021,Q3,119798.39,TWD,Million,3332311.88
TSMC,Cost of Goods Sold,2021,Q4,7455.36,TWD,Million,207434.48
TSMC,Operating Expense,2021,Q4,1724.55,TWD,Million,47983.06
TSMC,Operating Income,2021,Q4,6568.96,TWD,Million,182771.76
TSMC,Revenue,2021,Q4,15748.87,TWD,Million,438189.31
TSMC,Tax Expense,2021,Q4,662.95,TWD,Million,18445.7
TSMC,Total Asset,2021,Q4,134621.07,TWD,Million,3725503.46
TSMC,Cost of Goods Sold,2022,Q1,7776.02,TWD,Million,217872.71
TSMC,Operating Expense,2022,Q1,1734.96,TWD,Million,48611.19
TSMC,Operating Income,2022,Q1,7987.21,TWD,Million,223790.12
TSMC,Revenue,2022,Q1,17526.81,TWD,Million,491075.87
TSMC,Tax Expense,2022,Q1,855.09,TWD,Million,23958.32
TSMC,Total Asset,2022,Q1,139472.41,TWD,Million,3992676.67
TSMC,Cost of Goods Sold,2022,Q2,7423.8,TWD,Million,218672.81
TSMC,Operating Expense,2022,Q2,1812.03,TWD,Million,53374.52
TSMC,Operating Income,2022,Q2,8898.94,TWD,Million,262123.75
TSMC,Revenue,2022,Q2,18133.74,TWD,Million,534140.81
TSMC,Tax Expense,2022,Q2,978.35,TWD,Million,28818.03
TSMC,Total Asset,2022,Q2,146126.27,TWD,Million,4345941.33
TSMC,Cost of Goods Sold,2022,Q3,7985.28,TWD,Million,242644.03
TSMC,Operating Expense,2022,Q3,1980.7,TWD,Million,60186.46
TSMC,Operating Income,2022,Q3,10212.6,TWD,Million,310324.21
TSMC,Revenue,2022,Q3,20178.19,TWD,Million,613142.74
TSMC,Tax Expense,2022,Q3,1175.61,TWD,Million,35722.46
TSMC,Total Asset,2022,Q3,146231.91,TWD,Million,4643301.77
TSMC,Cost of Goods Sold,2022,Q4,7547.84,TWD,Million,236347
TSMC,Operating Expense,2022,Q4,2060.98,TWD,Million,64536
TSMC,Operating Income,2022,Q4,10380.32,TWD,Million,325041
TSMC,Revenue,2022,Q4,19976.62,TWD,Million,625531.87
TSMC,Tax Expense,2022,Q4,1238.82,TWD,Million,38791.39
TSMC,Total Asset,2022,Q4,161561.3,TWD,Million,4964778.88
TSMC,Cost of Goods Sold,2023,Q1,7307.41,TWD,Million,222132.58
TSMC,Operating Expense,2023,Q1,1819.49,TWD,Million,55309.34
TSMC,Operating Income,2023,Q1,7606.96,TWD,Million,231238.16
TSMC,Revenue,2023,Q1,16732.31,TWD,Million,508632.97
TSMC,Tax Expense,2023,Q1,1227.9,TWD,Million,37325.89
TSMC,Total Asset,2023,Q1,165508.06,TWD,Million,5045844.35
TSMC,Cost of Goods Sold,2023,Q2,7182.1,TWD,Million,220641.41
TSMC,Operating Expense,2023,Q2,1894.29,TWD,Million,58194.56
TSMC,Operating Income,2023,Q2,6573.94,TWD,Million,201958.04
TSMC,Revenue,2023,Q2,15651.86,TWD,Million,480841.25
TSMC,Tax Expense,2023,Q2,1072.81,TWD,Million,32957.9
TSMC,Total Asset,2023,Q2,165290.65,TWD,Million,5149465.04
TSMC,Cost of Goods Sold,2023,Q3,7894.74,TWD,Million,250090.29
TSMC,Operating Expense,2023,Q3,2168.97,TWD,Million,68708.79
TSMC,Operating Income,2023,Q3,7199.45,TWD,Million,228064.9
TSMC,Revenue,2023,Q3,17259.02,TWD,Million,546732.76
TSMC,Tax Expense,2023,Q3,983.18,TWD,Million,31145.22
TSMC,Total Asset,2023,Q3,170100.68,TWD,Million,5484556.38
TSMC,Cost of Goods Sold,2023,Q4,9236.6,TWD,Million,293760.93
TSMC,Operating Expense,2023,Q4,2250.25,TWD,Million,71566.94
TSMC,Operating Income,2023,Q4,8181.39,TWD,Million,260200.98
TSMC,Revenue,2023,Q4,19668.24,TWD,Million,625528.86
TSMC,Tax Expense,2023,Q4,1256.91,TWD,Million,39974.79
TSMC,Total Asset,2023,Q4,180920.61,TWD,Million,5532371.21
TSMC,Cost of Goods Sold,2024,Q1,8844.88,TWD,Million,278138.93
TSMC,Operating Expense,2024,Q1,2078.38,TWD,Million,65357.28
TSMC,Operating Income,2024,Q1,7918.84,TWD,Million,249018.31
TSMC,Revenue,2024,Q1,18846.21,TWD,Million,592644.2
TSMC,Tax Expense,2024,Q1,1314.05,TWD,Million,41321.94
TSMC,Total Asset,2024,Q1,180962.08,TWD,Million,5787891.08
TSMC,Cost of Goods Sold,2024,Q2,9748.28,TWD,Million,315385
TSMC,Operating Expense,2024,Q2,2172.79,TWD,Million,70296
TSMC,Operating Income,2024,Q2,8857.2,TWD,Million,286556
TSMC,Revenue,2024,Q2,20817.62,TWD,Million,673510
TSMC,Tax Expense,2024,Q2,1812.79,TWD,Million,58649
TSMC,Total Asset,2024,Q2,184418.88,TWD,Million,5982364
TSMC,Cost of Goods Sold,2024,Q3,9918.04,TWD,Million,320347
TSMC,Operating Expense,2024,Q3,2448.28,TWD,Million,79078
TSMC,Operating Income,2024,Q3,11169.42,TWD,Million,360766
TSMC,Revenue,2024,Q3,23520.28,TWD,Million,759692
TSMC,Tax Expense,2024,Q3,1829.97,TWD,Million,59107
TSMC,Total Asset,2024,Q3,194721.39,TWD,Million,6165658
Western Digital,Cost of Goods Sold,2020,Q1,3299,USD,Million,3299
Western Digital,Operating Expense,2020,Q1,885,USD,Million,885
Western Digital,Operating Income,2020,Q1,50,USD,Million,50
Western Digital,Revenue,2020,Q1,4234,USD,Million,4234
Western Digital,Tax Expense,2020,Q1,99,USD,Million,99
Western Digital,Total Asset,2020,Q1,25860,USD,Million,25860
Western Digital,Cost of Goods Sold,2020,Q2,3170,USD,Million,3170
Western Digital,Operating Expense,2020,Q2,852,USD,Million,852
Western Digital,Operating Income,2020,Q2,153,USD,Million,153
Western Digital,Revenue,2020,Q2,4175,USD,Million,4175
Western Digital,Tax Expense,2020,Q2,29,USD,Million,29
Western Digital,Total Asset,2020,Q2,25509,USD,Million,25509
Western Digital,Cost of Goods Sold,2020,Q3,3204,USD,Million,3204
Western Digital,Operating Expense,2020,Q3,822,USD,Million,822
Western Digital,Operating Income,2020,Q3,261,USD,Million,261
Western Digital,Revenue,2020,Q3,4287,USD,Million,4287
Western Digital,Tax Expense,2020,Q3,37,USD,Million,37
Western Digital,Total Asset,2020,Q3,25662,USD,Million,25662
Western Digital,Cost of Goods Sold,2020,Q4,3018,USD,Million,3018
Western Digital,Operating Expense,2020,Q4,834,USD,Million,834
Western Digital,Operating Income,2020,Q4,70,USD,Million,70
Western Digital,Revenue,2020,Q4,3922,USD,Million,3922
Western Digital,Tax Expense,2020,Q4,57,USD,Million,57
Western Digital,Total Asset,2020,Q4,25402,USD,Million,25402
Western Digital,Cost of Goods Sold,2021,Q1,2983,USD,Million,2983
Western Digital,Operating Expense,2021,Q1,802,USD,Million,802
Western Digital,Operating Income,2021,Q1,158,USD,Million,158
Western Digital,Revenue,2021,Q1,3943,USD,Million,3943
Western Digital,Tax Expense,2021,Q1,23,USD,Million,23
Western Digital,Total Asset,2021,Q1,25552,USD,Million,25552
Western Digital,Cost of Goods Sold,2021,Q2,3046,USD,Million,3046
Western Digital,Operating Expense,2021,Q2,774,USD,Million,774
Western Digital,Operating Income,2021,Q2,317,USD,Million,317
Western Digital,Revenue,2021,Q2,4137,USD,Million,4137
Western Digital,Tax Expense,2021,Q2,52,USD,Million,52
Western Digital,Total Asset,2021,Q2,25409,USD,Million,25409
Western Digital,Cost of Goods Sold,2021,Q3,3354,USD,Million,3354
Western Digital,Operating Expense,2021,Q3,891,USD,Million,891
Western Digital,Operating Income,2021,Q3,675,USD,Million,675
Western Digital,Revenue,2021,Q3,4920,USD,Million,4920
Western Digital,Tax Expense,2021,Q3,-26,USD,Million,-26
Western Digital,Total Asset,2021,Q3,26132,USD,Million,26132
Western Digital,Cost of Goods Sold,2021,Q4,3386,USD,Million,3386
Western Digital,Operating Expense,2021,Q4,887,USD,Million,887
Western Digital,Operating Income,2021,Q4,778,USD,Million,778
Western Digital,Revenue,2021,Q4,5051,USD,Million,5051
Western Digital,Tax Expense,2021,Q4,94,USD,Million,94
Western Digital,Total Asset,2021,Q4,26391,USD,Million,26391
Western Digital,Cost of Goods Sold,2022,Q1,3250,USD,Million,3250
Western Digital,Operating Expense,2022,Q1,856,USD,Million,856
Western Digital,Operating Income,2022,Q1,727,USD,Million,727
Western Digital,Revenue,2022,Q1,4833,USD,Million,4833
Western Digital,Tax Expense,2022,Q1,82,USD,Million,82
Western Digital,Total Asset,2022,Q1,26025,USD,Million,26025
Western Digital,Cost of Goods Sold,2022,Q2,3200,USD,Million,3200
Western Digital,Operating Expense,2022,Q2,857,USD,Million,857
Western Digital,Operating Income,2022,Q2,324,USD,Million,324
Western Digital,Revenue,2022,Q2,4381,USD,Million,4381
Western Digital,Tax Expense,2022,Q2,237,USD,Million,237
Western Digital,Total Asset,2022,Q2,25699,USD,Million,25699
Western Digital,Cost of Goods Sold,2022,Q3,3083,USD,Million,3083
Western Digital,Operating Expense,2022,Q3,883,USD,Million,883
Western Digital,Operating Income,2022,Q3,562,USD,Million,562
Western Digital,Revenue,2022,Q3,4528,USD,Million,4528
Western Digital,Tax Expense,2022,Q3,210,USD,Million,210
Western Digital,Total Asset,2022,Q3,26259,USD,Million,26259
Western Digital,Cost of Goods Sold,2022,Q4,2755,USD,Million,2755
Western Digital,Operating Expense,2022,Q4,823,USD,Million,823
Western Digital,Operating Income,2022,Q4,158,USD,Million,158
Western Digital,Revenue,2022,Q4,3736,USD,Million,3736
Western Digital,Tax Expense,2022,Q4,57,USD,Million,57
Western Digital,Total Asset,2022,Q4,25686,USD,Million,25686
Western Digital,Cost of Goods Sold,2023,Q1,2579,USD,Million,2579
Western Digital,Operating Expense,2023,Q1,849,USD,Million,849
Western Digital,Operating Income,2023,Q1,-321,USD,Million,-321
Western Digital,Revenue,2023,Q1,3107,USD,Million,3107
Western Digital,Tax Expense,2023,Q1,61,USD,Million,61
Western Digital,Total Asset,2023,Q1,25047,USD,Million,25047
Western Digital,Cost of Goods Sold,2023,Q2,2517,USD,Million,2517
Western Digital,Operating Expense,2023,Q2,758,USD,Million,758
Western Digital,Operating Income,2023,Q2,-472,USD,Million,-472
Western Digital,Revenue,2023,Q2,2803,USD,Million,2803
Western Digital,Tax Expense,2023,Q2,43,USD,Million,43
Western Digital,Total Asset,2023,Q2,25151,USD,Million,25151
Western Digital,Cost of Goods Sold,2023,Q3,2580,USD,Million,2580
Western Digital,Operating Expense,2023,Q3,742,USD,Million,742
Western Digital,Operating Income,2023,Q3,-650,USD,Million,-650
Western Digital,Revenue,2023,Q3,2672,USD,Million,2672
Western Digital,Tax Expense,2023,Q3,-15,USD,Million,-15
Western Digital,Total Asset,2023,Q3,24429,USD,Million,24429
Western Digital,Cost of Goods Sold,2023,Q4,2651,USD,Million,2651
Western Digital,Operating Expense,2023,Q4,695,USD,Million,695
Western Digital,Operating Income,2023,Q4,-596,USD,Million,-596
Western Digital,Revenue,2023,Q4,2750,USD,Million,2750
Western Digital,Tax Expense,2023,Q4,3,USD,Million,3
Western Digital,Total Asset,2023,Q4,24001,USD,Million,24001
Western Digital,Cost of Goods Sold,2024,Q1,2540,USD,Million,2540
Western Digital,Operating Expense,2024,Q1,702,USD,Million,702
Western Digital,Operating Income,2024,Q1,-210,USD,Million,-210
Western Digital,Revenue,2024,Q1,3032,USD,Million,3032
Western Digital,Tax Expense,2024,Q1,28,USD,Million,28
Western Digital,Total Asset,2024,Q1,24385,USD,Million,24385
Western Digital,Cost of Goods Sold,2024,Q2,2456,USD,Million,2456
Western Digital,Operating Expense,2024,Q2,728,USD,Million,728
Western Digital,Operating Income,2024,Q2,273,USD,Million,273
Western Digital,Revenue,2024,Q2,3457,USD,Million,3457
Western Digital,Tax Expense,2024,Q2,43,USD,Million,43
Western Digital,Total Asset,2024,Q2,23801,USD,Million,23801
Western Digital,Cost of Goods Sold,2024,Q3,2411,USD,Million,2411
Western Digital,Operating Expense,2024,Q3,846,USD,Million,846
Western Digital,Operating Income,2024,Q3,507,USD,Million,507
Western Digital,Revenue,2024,Q3,3764,USD,Million,3764
Western Digital,Tax Expense,2024,Q3,63,USD,Million,63
Western Digital,Total Asset,2024,Q3,24188,USD,Million,24188
